id_inducer_1	id_inducer_2	symbol_inducer_1	symbol_inducer_2	id_reporter	symbol_reporter	specs	AIC	Delta_AIC	theta
ENSG00000267283.1	ENSG00000144214.9	AC005306.1	LYG1	ENSG00000136883.12	KIF12	AND	-1176.2209357642987	-144.1816493695751	{'K_1': 0.004646797826715008, 'K_2': 0.0010990544513436134, 'n_1': 1.0099070030255786, 'n_2': 1.2527744888405266, 'alpha_1': 0.12224204624095149}
ENSG00000267283.1	ENSG00000252081.1	AC005306.1	RNU6-277P	ENSG00000136883.12	KIF12	AND	-1151.9313961562227	-116.17451334070802	{'K_1': 0.005376849806712775, 'K_2': 0.0007912892245117762, 'n_1': 1.0016519703365492, 'n_2': 1.2595756930368724, 'alpha_1': 0.1189903106810903}
ENSG00000267283.1	ENSG00000255334.1	AC005306.1	AP000907.2	ENSG00000136883.12	KIF12	AND	-1218.2514501602889	-116.61068973655392	{'K_1': 0.005631084843468619, 'K_2': 0.003111893914353659, 'n_1': 0.9890359285390347, 'n_2': 1.2568445487347821, 'alpha_1': 0.1243649364630058}
ENSG00000267283.1	ENSG00000280887.1	AC005306.1	ENSG00000280887	ENSG00000136883.12	KIF12	OR	-1232.6610261675773	-71.58925811910831	{'K_1': 0.05654405194509379, 'K_2': 0.04173783671088829, 'n_1': 0.8435160897402152, 'n_2': 0.6416968056331739, 'alpha_1': 0.1740588459674007, 'alpha_2': 0.1740588459674007, 'alpha_3': 0.10422566845484203}
ENSG00000267283.1	ENSG00000231804.1	AC005306.1	AL353748.1	ENSG00000136883.12	KIF12	AND	-1142.9813178178824	-117.71135689305129	{'K_1': 0.004577176503891764, 'K_2': 0.0036494159622421593, 'n_1': 1.0066970109331734, 'n_2': 1.2556700806582006, 'alpha_1': 0.12238349507537076}
ENSG00000267283.1	ENSG00000223884.5	AC005306.1	AC068481.1	ENSG00000136883.12	KIF12	AND	-1259.3249348015368	-53.86424106984873	{'K_1': 0.0013147078941496005, 'K_2': 0.07799603304397207, 'n_1': 0.9837271388671017, 'n_2': 1.3073811478282409, 'alpha_1': 0.15657674927555057}
ENSG00000267283.1	ENSG00000237971.1	AC005306.1	AL445523.1	ENSG00000136883.12	KIF12	OR	-1277.3151403911013	-36.531924655228295	{'K_1': 0.03620846883059112, 'K_2': 0.019864900288926145, 'n_1': 0.9356588682312443, 'n_2': 1.1232429433528535, 'alpha_1': 0.1600842771521526, 'alpha_2': 0.1600842771521526, 'alpha_3': 0.05140735271644141}
ENSG00000267283.1	ENSG00000200537.1	AC005306.1	RNY4P6	ENSG00000136883.12	KIF12	Dual_Activation	-1283.352790232905	-176.05824323160004	{'K_1': 0.15326153241702356, 'K_2': 0.18051687178763598, 'n_1': 0.45215690915862, 'n_2': 0.9370739978685377, 'alpha_1': 0.6530530922051313, 'alpha_2': 0.13535504255562977, 'alpha_3': 0.5078827937014425, 'alpha_4': 0.0007063098085630507}
ENSG00000267283.1	ENSG00000236920.2	AC005306.1	AL590727.1	ENSG00000136883.12	KIF12	OR	-1206.1542685606655	-158.49865727817246	{'K_1': 0.014472748435394277, 'K_2': 0.013317054997224945, 'n_1': 0.6938462528298334, 'n_2': 0.9582054362111035, 'alpha_1': 0.12911709933426332, 'alpha_2': 0.05490328263243465, 'alpha_3': 0.12911709933426332}
ENSG00000267283.1	ENSG00000254806.5	AC005306.1	SYS1-DBNDD2	ENSG00000136883.12	KIF12	OR	-1278.099381221685	-182.2519397716262	{'K_1': 6.916000510995481e-05, 'K_2': 0.1178808340090755, 'n_1': 1.0565892666927303, 'n_2': 0.8594840273387091, 'alpha_1': 0.2875513539156436, 'alpha_2': 0.05165865670527036, 'alpha_3': 0.2875513539156436}
ENSG00000170967.4	ENSG00000235910.1	DDI1	APOA1-AS	ENSG00000136883.12	KIF12	AND	-1267.6808346820176	-97.52233729206614	{'K_1': 0.016062608075672224, 'K_2': 0.008795744228036785, 'n_1': 0.9799912644120736, 'n_2': 1.278758298679987, 'alpha_1': 0.14487340538124008}
ENSG00000170967.4	ENSG00000141431.9	DDI1	ASXL3	ENSG00000136883.12	KIF12	OR	-1277.7635557924125	-60.04645956468198	{'K_1': 0.16008773556471925, 'K_2': 2.9910969201399618, 'n_1': 2.152971576934454, 'n_2': 0.42863238519354335, 'alpha_1': 0.29123730434514294, 'alpha_2': 0.2569618147029426, 'alpha_3': 0.29123730434514294}
ENSG00000170967.4	ENSG00000144214.9	DDI1	LYG1	ENSG00000136883.12	KIF12	AND	-1261.4095422037572	-111.37539260433846	{'K_1': 0.01789079422264142, 'K_2': 0.005068593776466633, 'n_1': 0.9632165426455948, 'n_2': 1.250717926083406, 'alpha_1': 0.14619733538326865}
ENSG00000170967.4	ENSG00000252081.1	DDI1	RNU6-277P	ENSG00000136883.12	KIF12	AND	-1288.4028033020077	-33.06554333985059	{'K_1': 0.017318418185985417, 'K_2': 0.006405997782592269, 'n_1': 0.9096120310624161, 'n_2': 1.2608080434069209, 'alpha_1': 0.14837500425455197}
ENSG00000170967.4	ENSG00000255334.1	DDI1	AP000907.2	ENSG00000136883.12	KIF12	AND	-1277.181546506467	-68.41866237227623	{'K_1': 0.01331740422918817, 'K_2': 0.011409277948653046, 'n_1': 1.3497402290481821, 'n_2': 0.7147278491267001, 'alpha_1': 0.1708265031765929}
ENSG00000170967.4	ENSG00000280887.1	DDI1	ENSG00000280887	ENSG00000136883.12	KIF12	AND	-1277.8758424457828	-69.48336774310928	{'K_1': 0.012766531634908825, 'K_2': 0.005352602830070568, 'n_1': 1.2810453319259272, 'n_2': 0.9126006120817168, 'alpha_1': 0.14648935128095564}
ENSG00000170967.4	ENSG00000231804.1	DDI1	AL353748.1	ENSG00000136883.12	KIF12	Dual_Activation	-1247.5881627190881	-45.10507029315181	{'K_1': 0.022826993288750798, 'K_2': 0.014218685435157877, 'n_1': 0.9658540268966268, 'n_2': 1.1161312502524463, 'alpha_1': 0.1627284294576968, 'alpha_2': 0.02397945293579835, 'alpha_3': 0.0028082823594533643, 'alpha_4': 0.0008414238721415759}
ENSG00000170967.4	ENSG00000250686.2	DDI1	KHDRBS2-OT1	ENSG00000136883.12	KIF12	Dual_Activation	-1257.949913540126	-74.7800508229061	{'K_1': 0.038344220332786665, 'K_2': 0.017248633392786487, 'n_1': 5.207589466429188, 'n_2': 2.4005680785960726, 'alpha_1': 0.14275944903331608, 'alpha_2': 0.0010128105825744746, 'alpha_3': 0.06415736264739356, 'alpha_4': 0.0010128105825744783}
ENSG00000170967.4	ENSG00000223884.5	DDI1	AC068481.1	ENSG00000136883.12	KIF12	AND	-1266.801665498084	-61.496550869226894	{'K_1': 0.0020564997011335504, 'K_2': 0.09281199877175779, 'n_1': 0.9897764390498714, 'n_2': 1.2487128244134094, 'alpha_1': 0.16910133135113925}
ENSG00000170967.4	ENSG00000237971.1	DDI1	AL445523.1	ENSG00000136883.12	KIF12	AND	-1171.4033193750317	-72.31675217239626	{'K_1': 0.011540837740199272, 'K_2': 0.0006213496630191992, 'n_1': 1.199712974787711, 'n_2': 1.1709795384722677, 'alpha_1': 0.11005982863452604}
ENSG00000170967.4	ENSG00000200537.1	DDI1	RNY4P6	ENSG00000136883.12	KIF12	OR	-1221.0104953719774	-141.55353813391412	{'K_1': 0.007358024275689344, 'K_2': 0.015862668953568044, 'n_1': 1.1813590664433522, 'n_2': 0.9929863840019727, 'alpha_1': 0.1762777650042298, 'alpha_2': 0.009140991826615246, 'alpha_3': 0.1762777650042298}
ENSG00000170967.4	ENSG00000236920.2	DDI1	AL590727.1	ENSG00000136883.12	KIF12	AND	-1159.4947093167843	-94.07051929790714	{'K_1': 0.004522865718632769, 'K_2': 0.02490334122491092, 'n_1': 1.3480565595911447, 'n_2': 0.47775049113888124, 'alpha_1': 0.1770529147166587}
ENSG00000170967.4	ENSG00000254806.5	DDI1	SYS1-DBNDD2	ENSG00000136883.12	KIF12	AND	-1223.9632474884486	-145.70199636809593	{'K_1': 0.005088343662228893, 'K_2': 0.006289189495790715, 'n_1': 1.2759508146343321, 'n_2': 0.4333122647854305, 'alpha_1': 0.16601152905604305}
ENSG00000170967.4	ENSG00000267283.1	DDI1	AC005306.1	ENSG00000136883.12	KIF12	Dual_Activation	-1224.718542801541	-107.27123241357026	{'K_1': 0.03113871973470634, 'K_2': 0.04531383706159062, 'n_1': 1.1686206646374473, 'n_2': 0.5902056596963353, 'alpha_1': 0.17210387610544678, 'alpha_2': 0.04477084867907992, 'alpha_3': 0.17210387610544675, 'alpha_4': 0.0012359565955118849}
ENSG00000125531.6	ENSG00000235910.1	FNDC11	APOA1-AS	ENSG00000136883.12	KIF12	AND	-1087.551102879244	-84.77252519693707	{'K_1': 0.0026681342238625127, 'K_2': 0.005796515408182386, 'n_1': 0.9562858553272485, 'n_2': 1.2906696107443112, 'alpha_1': 0.10822380257552898}
ENSG00000125531.6	ENSG00000141431.9	FNDC11	ASXL3	ENSG00000136883.12	KIF12	AND	-1100.1211030876152	-96.90576585767883	{'K_1': 0.012153748876045064, 'K_2': 0.0011637967844004315, 'n_1': 5.1699148974499725, 'n_2': 1.855994698171318, 'alpha_1': 0.10134181233098219}
ENSG00000125531.6	ENSG00000144214.9	FNDC11	LYG1	ENSG00000136883.12	KIF12	AND	-1159.175131295432	-109.19565006764174	{'K_1': 0.0024274063812132836, 'K_2': 0.004351151294686018, 'n_1': 1.2713125694845637, 'n_2': 1.02107480330527, 'alpha_1': 0.11054384991626266}
ENSG00000125531.6	ENSG00000252081.1	FNDC11	RNU6-277P	ENSG00000136883.12	KIF12	AND	-1083.7068453382283	-83.89121958470855	{'K_1': 0.007717604984772196, 'K_2': 2.3321186124059923e-05, 'n_1': 1.2986504906481762, 'n_2': 1.030591981107899, 'alpha_1': 0.10161855889276715}
ENSG00000125531.6	ENSG00000255334.1	FNDC11	AP000907.2	ENSG00000136883.12	KIF12	OR	-1107.860643382092	-74.28186874626044	{'K_1': 0.01485046942337423, 'K_2': 0.030347945127246433, 'n_1': 2.584828866008053, 'n_2': 0.9809338308559266, 'alpha_1': 0.09704191641524343, 'alpha_2': 0.0970419164152434, 'alpha_3': 0.09704191641524341}
ENSG00000125531.6	ENSG00000280887.1	FNDC11	ENSG00000280887	ENSG00000136883.12	KIF12	Dual_Activation	-1110.456482596037	-77.48651002623114	{'K_1': 0.012120139875161893, 'K_2': 0.24813369768691376, 'n_1': 3.2862396317536766, 'n_2': 4.200947936401899, 'alpha_1': 0.23641376178248893, 'alpha_2': 0.09476423211941148, 'alpha_3': 0.002276816478117026, 'alpha_4': 0.002276816478116991}
ENSG00000125531.6	ENSG00000231804.1	FNDC11	AL353748.1	ENSG00000136883.12	KIF12	OR	-1102.5257583735024	-104.6491983100849	{'K_1': 0.013900426309668519, 'K_2': 0.20031236114393508, 'n_1': 10.504264042864746, 'n_2': 0.8816714042610575, 'alpha_1': 0.09719108529845033, 'alpha_2': 0.09719108529845039, 'alpha_3': 0.07822212009766055}
ENSG00000125531.6	ENSG00000250686.2	FNDC11	KHDRBS2-OT1	ENSG00000136883.12	KIF12	OR	-1145.456533737932	-35.585743861594665	{'K_1': 0.10841962046571658, 'K_2': 0.10614841408622179, 'n_1': 0.7319964126817209, 'n_2': 0.6857900037250081, 'alpha_1': 0.2137688704884392, 'alpha_2': 0.21376887048843918, 'alpha_3': 0.03493447993644497}
ENSG00000125531.6	ENSG00000223884.5	FNDC11	AC068481.1	ENSG00000136883.12	KIF12	OR	-1261.8761803865993	-35.61948212358925	{'K_1': 0.069859246051685, 'K_2': 0.17424127074008144, 'n_1': 1.0062031283474357, 'n_2': 1.1726870412558181, 'alpha_1': 0.20626562532093418, 'alpha_2': 0.04052570144077568, 'alpha_3': 0.20626562532093418}
ENSG00000125531.6	ENSG00000237971.1	FNDC11	AL445523.1	ENSG00000136883.12	KIF12	OR	-1176.704022380185	-41.11004791340861	{'K_1': 0.08442172604320096, 'K_2': 0.00803372769200394, 'n_1': 0.9187925623736017, 'n_2': 0.6889363984073557, 'alpha_1': 0.18279037248118885, 'alpha_2': 0.18279037248118887, 'alpha_3': 0.0316052142349333}
ENSG00000125531.6	ENSG00000200537.1	FNDC11	RNY4P6	ENSG00000136883.12	KIF12	Dual_Activation	-1293.0783789300488	-5.997904083367757	{'K_1': 0.04033343163520817, 'K_2': 0.1378052525355013, 'n_1': 1.17186315321937, 'n_2': 0.9234188185350426, 'alpha_1': 0.5626867128260148, 'alpha_2': 0.06178815061578297, 'alpha_3': 0.4132508124350137, 'alpha_4': 0.0006458896048094952}
ENSG00000125531.6	ENSG00000236920.2	FNDC11	AL590727.1	ENSG00000136883.12	KIF12	AND	-1211.7685215563038	-129.54153413651875	{'K_1': 0.003040842100187651, 'K_2': 0.007314511385788236, 'n_1': 1.258372118621541, 'n_2': 1.0143915197498743, 'alpha_1': 0.1271856736380867}
ENSG00000125531.6	ENSG00000254806.5	FNDC11	SYS1-DBNDD2	ENSG00000136883.12	KIF12	Dual_Activation	-1251.937724587198	-104.1382204596141	{'K_1': 0.026998069728034698, 'K_2': 0.010662739873896083, 'n_1': 1.6600988877550211, 'n_2': 1.0488597633159706, 'alpha_1': 0.1345862525259481, 'alpha_2': 0.058008371323565594, 'alpha_3': 0.1345862525259481, 'alpha_4': 0.0001812151816500041}
ENSG00000125531.6	ENSG00000267283.1	FNDC11	AC005306.1	ENSG00000136883.12	KIF12	AND	-1161.1448461098298	-84.98353669533208	{'K_1': 0.004770093622536685, 'K_2': 0.004940035219818149, 'n_1': 1.25920799594425, 'n_2': 1.0013978987567242, 'alpha_1': 0.1233467098399683}
ENSG00000125531.6	ENSG00000170967.4	FNDC11	DDI1	ENSG00000136883.12	KIF12	AND	-1282.0761031205786	-5.239922632232037	{'K_1': 0.02022771163166922, 'K_2': 0.015092180581028989, 'n_1': 1.1988592644740432, 'n_2': 1.025718164621821, 'alpha_1': 0.16416582450366274}
ENSG00000188886.3	ENSG00000141431.9	ASTL	ASXL3	ENSG00000136883.12	KIF12	OR	-1221.4206321351924	-2.1327784103868908	{'K_1': 0.05090386358770042, 'K_2': 0.42239525814430184, 'n_1': 1.612309244122041, 'n_2': 1.3308009245323076, 'alpha_1': 0.19963380359174318, 'alpha_2': 0.19963380359174318, 'alpha_3': 0.19963380359174318}
ENSG00000188886.3	ENSG00000144214.9	ASTL	LYG1	ENSG00000136883.12	KIF12	OR	-1301.4912065756794	-48.13360410572727	{'K_1': 0.08713507193940512, 'K_2': 0.07084555371011611, 'n_1': 1.5398774604366914, 'n_2': 0.8210122953125065, 'alpha_1': 0.3195604338011594, 'alpha_2': 0.23498948360922534, 'alpha_3': 0.12318238998197917}
ENSG00000188886.3	ENSG00000255334.1	ASTL	AP000907.2	ENSG00000136883.12	KIF12	Dual_Activation	-1214.8863798054506	-9.439647192480379	{'K_1': 0.00952788087253286, 'K_2': 0.017169711380269154, 'n_1': 1.263630966300229, 'n_2': 1.0755948260683623, 'alpha_1': 0.1659331001767663, 'alpha_2': 0.03536295774019399, 'alpha_3': 0.001117682016354212, 'alpha_4': 0.0011176820163542132}
ENSG00000188886.3	ENSG00000280887.1	ASTL	ENSG00000280887	ENSG00000136883.12	KIF12	AND	-1217.2633159806921	-10.86322581630975	{'K_1': 0.010129939941866109, 'K_2': 0.007561381685717816, 'n_1': 1.2659777759240876, 'n_2': 0.9253527771987398, 'alpha_1': 0.1683827702506197}
ENSG00000188886.3	ENSG00000250686.2	ASTL	KHDRBS2-OT1	ENSG00000136883.12	KIF12	AND	-1173.8262800653915	-66.88043665487658	{'K_1': 0.012316182577396742, 'K_2': 0.01023252961595972, 'n_1': 0.8942613874880022, 'n_2': 1.368191845565439, 'alpha_1': 0.16599958231095582}
ENSG00000188886.3	ENSG00000223884.5	ASTL	AC068481.1	ENSG00000136883.12	KIF12	OR	-1292.4498888045912	-117.6638719093944	{'K_1': 0.03473350750155071, 'K_2': 0.05192616873448216, 'n_1': 0.9949074619780517, 'n_2': 1.2075529248628796, 'alpha_1': 0.23300900563640467, 'alpha_2': -0.16842568992830845, 'alpha_3': 0.09412665620564617}
ENSG00000188886.3	ENSG00000237971.1	ASTL	AL445523.1	ENSG00000136883.12	KIF12	OR	-1142.9529092436132	-98.63568252783489	{'K_1': 0.01985275226664165, 'K_2': 0.002669619872839469, 'n_1': 0.9770924109428993, 'n_2': 1.1866435701142355, 'alpha_1': 0.13492862976835654, 'alpha_2': 0.13467916339908365, 'alpha_3': 0.025779216073325034}
ENSG00000188886.3	ENSG00000200537.1	ASTL	RNY4P6	ENSG00000136883.12	KIF12	Dual_Activation	-1236.0879766258083	-34.03512158489025	{'K_1': 0.002204116400799463, 'K_2': 0.07531784633091478, 'n_1': 1.1617779380929734, 'n_2': 0.9616483976272362, 'alpha_1': 0.3708304260378489, 'alpha_2': 0.031710899854849726, 'alpha_3': 0.113811528769002, 'alpha_4': 0.0011283864060604712}
ENSG00000188886.3	ENSG00000236920.2	ASTL	AL590727.1	ENSG00000136883.12	KIF12	AND	-1250.2014697579336	-39.77842961788474	{'K_1': 0.010798042092051032, 'K_2': 0.00710674326372918, 'n_1': 0.7987225891171998, 'n_2': 0.6775824261387604, 'alpha_1': 0.19325640335048486}
ENSG00000188886.3	ENSG00000254806.5	ASTL	SYS1-DBNDD2	ENSG00000136883.12	KIF12	AND	-1253.8944021186333	-201.33191748117997	{'K_1': 0.003586195071431594, 'K_2': 0.00481969024089368, 'n_1': 1.3027630746382772, 'n_2': 0.4974863142128807, 'alpha_1': 0.1612040221559987}
ENSG00000188886.3	ENSG00000267283.1	ASTL	AC005306.1	ENSG00000136883.12	KIF12	Dual_Activation	-1229.8066959733842	-67.82366691951165	{'K_1': 0.03123082812333446, 'K_2': 0.4674561803834571, 'n_1': 0.5150721425315735, 'n_2': 0.8549269501226603, 'alpha_1': 0.46877303165862405, 'alpha_2': 0.10248430922324507, 'alpha_3': 0.46877303165862405, 'alpha_4': 1.8973538018496328e-19}
ENSG00000188886.3	ENSG00000170967.4	ASTL	DDI1	ENSG00000136883.12	KIF12	AND	-1179.3478572311378	-91.04876829484624	{'K_1': 0.0004461791222307834, 'K_2': 0.005854513376019787, 'n_1': 0.8401507751582465, 'n_2': 1.3106267566630467, 'alpha_1': 0.09644141104409895}
ENSG00000242888.1	ENSG00000235910.1	AL133368.1	APOA1-AS	ENSG00000136883.12	KIF12	Dual_Activation	-1362.2873450757638	-73.16444084587351	{'K_1': 0.048025604697565956, 'K_2': 0.033125592832439696, 'n_1': 1.0823747453392474, 'n_2': 0.8913984501084375, 'alpha_1': 0.23918879289057993, 'alpha_2': 0.02937892309146269, 'alpha_3': 0.033275716647209574, 'alpha_4': 0.0}
ENSG00000242888.1	ENSG00000144214.9	AL133368.1	LYG1	ENSG00000136883.12	KIF12	AND	-1314.9801330400303	-83.50791800867091	{'K_1': 0.07675800640987859, 'K_2': 0.020343757930626157, 'n_1': 0.702152000174575, 'n_2': 0.6217439429616258, 'alpha_1': 0.32708308078767007}
ENSG00000242888.1	ENSG00000255334.1	AL133368.1	AP000907.2	ENSG00000136883.12	KIF12	Dual_Activation	-1279.4620003568389	-7.0318382514287805	{'K_1': 0.0298168664496184, 'K_2': 0.034207561960360906, 'n_1': 1.2467745513451731, 'n_2': 1.0386726532493848, 'alpha_1': 0.22873284613327713, 'alpha_2': 0.04602691882988835, 'alpha_3': 0.03581477030298043, 'alpha_4': 4.336808689942018e-19}
ENSG00000242888.1	ENSG00000280887.1	AL133368.1	ENSG00000280887	ENSG00000136883.12	KIF12	OR	-1279.8758674748317	-6.171528077612493	{'K_1': 0.12088222828456789, 'K_2': 0.09336731173517919, 'n_1': 1.152606924644155, 'n_2': 1.006653406194044, 'alpha_1': 0.6514518668323126, 'alpha_2': 0.0933884599038444, 'alpha_3': 0.22149929211703398}
ENSG00000242888.1	ENSG00000250686.2	AL133368.1	KHDRBS2-OT1	ENSG00000136883.12	KIF12	AND	-1172.7156999810543	-80.89662473040448	{'K_1': 0.01834855995849845, 'K_2': 0.013308879503933687, 'n_1': 1.3313744957862448, 'n_2': 1.0487590289961106, 'alpha_1': 0.1614536908204687}
ENSG00000242888.1	ENSG00000223884.5	AL133368.1	AC068481.1	ENSG00000136883.12	KIF12	Dual_Activation	-1314.428000868267	-50.40641577948554	{'K_1': 0.12243267318974282, 'K_2': 0.08365847817212924, 'n_1': 0.5870148515478879, 'n_2': 3.569715447563633, 'alpha_1': 0.1654926013017271, 'alpha_2': 0.059092214874546224, 'alpha_3': 0.08981970070265263, 'alpha_4': 1.2987948930428489e-05}
ENSG00000242888.1	ENSG00000237971.1	AL133368.1	AL445523.1	ENSG00000136883.12	KIF12	AND	-1152.559706215526	-129.01715115472712	{'K_1': 0.01816236034416329, 'K_2': 0.0003634296446151658, 'n_1': 1.2507685835278857, 'n_2': 1.1124538679901637, 'alpha_1': 0.11244262290646596}
ENSG00000242888.1	ENSG00000200537.1	AL133368.1	RNY4P6	ENSG00000136883.12	KIF12	Dual_Activation	-1257.0578010991603	-230.67480920037633	{'K_1': 0.0052256021684176715, 'K_2': 0.046946767981132766, 'n_1': 1.2249762492765914, 'n_2': 0.9347232226362469, 'alpha_1': 0.27691822122062776, 'alpha_2': 0.02384063935834313, 'alpha_3': 0.21508132949186892, 'alpha_4': 9.221609336622317e-20}
ENSG00000242888.1	ENSG00000236920.2	AL133368.1	AL590727.1	ENSG00000136883.12	KIF12	Dual_Activation	-1260.5428794762336	-104.85768791323335	{'K_1': 0.12791194656431956, 'K_2': 0.6802810440469773, 'n_1': 0.4612658362946018, 'n_2': 0.5077550931841137, 'alpha_1': 0.45009849197744534, 'alpha_2': 0.06560421755154013, 'alpha_3': 0.2612887563022789, 'alpha_4': -2.418278173725691e-19}
ENSG00000242888.1	ENSG00000254806.5	AL133368.1	SYS1-DBNDD2	ENSG00000136883.12	KIF12	Dual_Activation	-1243.1854596501735	-91.69209960784792	{'K_1': 0.01633472655899986, 'K_2': 0.01070671464044393, 'n_1': 1.181864481521109, 'n_2': 1.299666870825316, 'alpha_1': 0.13315674771598582, 'alpha_2': 0.05722951518542663, 'alpha_3': 0.08489486336746942, 'alpha_4': 0.0001412558200544335}
ENSG00000242888.1	ENSG00000267283.1	AL133368.1	AC005306.1	ENSG00000136883.12	KIF12	Dual_Activation	-1250.3786943999326	-72.66364314782913	{'K_1': 0.05906419312655146, 'K_2': 0.02444661217255145, 'n_1': 1.1577648231725886, 'n_2': 0.7983315284319661, 'alpha_1': 0.14142326639779026, 'alpha_2': 0.07433319175037645, 'alpha_3': 0.14142326639779026, 'alpha_4': 0.00019925416572000727}
ENSG00000242888.1	ENSG00000170967.4	AL133368.1	DDI1	ENSG00000136883.12	KIF12	AND	-1160.9989066209407	-81.50733670014006	{'K_1': 0.0013013176363273669, 'K_2': 0.015745445862484487, 'n_1': 1.2630110962596237, 'n_2': 1.041329554944681, 'alpha_1': 0.1179291706605433}
ENSG00000242888.1	ENSG00000125531.6	AL133368.1	FNDC11	ENSG00000136883.12	KIF12	Dual_Activation	-1324.61297259196	-41.63283881406733	{'K_1': 0.036624898045942586, 'K_2': 0.06202262256039114, 'n_1': 1.4128493884020892, 'n_2': 1.4491599180324337, 'alpha_1': 0.21447450865569662, 'alpha_2': 0.05743359503893918, 'alpha_3': 0.06978155554757806, 'alpha_4': 0.00025774687744459235}
ENSG00000242888.1	ENSG00000188886.3	AL133368.1	ASTL	ENSG00000136883.12	KIF12	AND	-1161.1913869779678	-144.91307466861224	{'K_1': 0.008752574279936153, 'K_2': 0.00015701681360051297, 'n_1': 1.2911217986444958, 'n_2': 0.9801750043706462, 'alpha_1': 0.0950366385547599}
ENSG00000252351.1	ENSG00000235910.1	RNU6ATAC12P	APOA1-AS	ENSG00000136883.12	KIF12	AND	-1213.3802005256168	-174.39330942428091	{'K_1': 0.00551947398638381, 'K_2': 0.0027880128153558144, 'n_1': 0.9964547777892385, 'n_2': 1.2612738903086913, 'alpha_1': 0.12580354319136997}
ENSG00000252351.1	ENSG00000141431.9	RNU6ATAC12P	ASXL3	ENSG00000136883.12	KIF12	AND	-1174.1009290276006	-170.27963246786283	{'K_1': 0.008470537626657643, 'K_2': 0.00010947056560041345, 'n_1': 1.0264076334782943, 'n_2': 1.2634945112982652, 'alpha_1': 0.1302572226696562}
ENSG00000252351.1	ENSG00000144214.9	RNU6ATAC12P	LYG1	ENSG00000136883.12	KIF12	AND	-1211.6577273774615	-193.8449114393144	{'K_1': 0.00674302872321981, 'K_2': 0.001041424865481329, 'n_1': 1.0054813599704713, 'n_2': 1.2553914621170679, 'alpha_1': 0.1266319955797826}
ENSG00000252351.1	ENSG00000252081.1	RNU6ATAC12P	RNU6-277P	ENSG00000136883.12	KIF12	OR	-1248.4494814552122	-194.60048285364564	{'K_1': 0.013407149143701473, 'K_2': 0.07550702320102064, 'n_1': 2.5470070019080233, 'n_2': 0.6425338205779337, 'alpha_1': 0.11611726683238005, 'alpha_2': 0.11611726683238004, 'alpha_3': 0.10657354185453341}
